region,lag,days_to_predict,train_last_date,avg_mae,avg_mse,mae_tot_pos,mse_tot_pos,mae_deaths,mse_deaths,mae_recovered,mse_recovered
Umbria,7,19,20200630,0.550228310502283,3.367579908675799,0.3835616438356164,1.8630136986301369,0.4657534246575342,2.2739726027397262,0.8013698630136986,5.965753424657534
Umbria,7,20,20200630,0.6077097505668934,3.9092970521541948,0.43537414965986393,2.2857142857142856,0.5170068027210885,2.693877551020408,0.8707482993197279,6.7482993197278915
Umbria,7,21,20200630,0.6644144144144143,4.443693693693693,0.4864864864864865,2.7027027027027026,0.5675675675675675,3.108108108108108,0.9391891891891891,7.52027027027027
Umbria,7,22,20200630,0.7293064876957495,5.140939597315437,0.5503355704697986,3.3557046979865772,0.6241610738255033,3.6308724832214767,1.0134228187919463,8.436241610738255
Umbria,7,23,20200630,0.8022222222222221,6.024444444444445,0.6333333333333333,4.46,0.6866666666666666,4.273333333333333,1.0866666666666667,9.34
Umbria,7,24,20200630,0.8785871964679911,7.011037527593818,0.7218543046357616,5.728476821192053,0.7483443708609272,4.9072847682119205,1.1655629139072847,10.397350993377483
Umbria,7,25,20200630,0.9583333333333334,8.116228070175438,0.8223684210526315,7.375,0.8092105263157895,5.532894736842105,1.243421052631579,11.44078947368421
Umbria,7,26,20200630,1.0392156862745097,9.24400871459695,0.9084967320261438,8.607843137254902,0.8758169934640523,6.287581699346405,1.3333333333333333,12.836601307189543
Umbria,7,27,20200630,1.1233766233766234,10.469696969696969,1.0,10.012987012987013,0.948051948051948,7.181818181818182,1.422077922077922,14.214285714285714
Umbria,7,28,20200630,1.2064516129032257,11.679569892473118,1.0903225806451613,11.4,1.0193548387096774,8.064516129032258,1.5096774193548388,15.574193548387097
Umbria,7,29,20200630,1.2884615384615385,12.873931623931625,1.1794871794871795,12.76923076923077,1.0897435897435896,8.935897435897436,1.5961538461538463,16.916666666666668
Umbria,7,30,20200630,1.3694267515923564,14.053078556263268,1.267515923566879,14.121019108280255,1.1592356687898089,9.796178343949045,1.6815286624203822,18.24203821656051
Umbria,8,5,20200630,0.07575757575757576,0.2171717171717172,0.09090909090909093,0.2575757575757576,0.05303030303030303,0.09848484848484848,0.08333333333333333,0.2954545454545455
Umbria,8,6,20200630,0.10025062656641603,0.3107769423558897,0.11278195488721805,0.3233082706766917,0.06766917293233082,0.12781954887218044,0.12030075187969926,0.481203007518797
Umbria,8,7,20200630,0.12686567164179105,0.4203980099502487,0.1417910447761194,0.44029850746268656,0.08208955223880597,0.15671641791044774,0.15671641791044774,0.6641791044776121
Umbria,8,8,20200630,0.15308641975308646,0.5382716049382715,0.16296296296296298,0.5037037037037037,0.0962962962962963,0.1851851851851852,0.2,0.925925925925926
Umbria,8,9,20200630,0.17892156862745098,0.6740196078431372,0.17647058823529413,0.5294117647058824,0.11029411764705882,0.21323529411764705,0.25,1.2794117647058822
Umbria,8,10,20200630,0.20681265206812646,0.8199513381995134,0.19708029197080293,0.5912408759124088,0.12408759124087593,0.24087591240875916,0.29927007299270075,1.6277372262773722
Umbria,8,11,20200630,0.2391304347826087,1.0024154589371979,0.2318840579710145,0.7681159420289855,0.13768115942028986,0.26811594202898553,0.3478260869565217,1.9710144927536235
Umbria,8,12,20200630,0.27098321342925663,1.1822541966426858,0.26618705035971224,0.9424460431654677,0.1510791366906475,0.2949640287769784,0.3956834532374101,2.309352517985612
Umbria,8,13,20200630,0.3071428571428572,1.4214285714285717,0.3071428571428572,1.1928571428571428,0.16428571428571428,0.32142857142857145,0.45,2.75
Umbria,8,14,20200630,0.34278959810874704,1.6713947990543734,0.3404255319148936,1.3617021276595744,0.1773049645390071,0.3475177304964539,0.5106382978723404,3.3049645390070923
Umbria,8,15,20200630,0.3779342723004695,1.9178403755868543,0.3732394366197183,1.528169014084507,0.19014084507042253,0.3732394366197183,0.5704225352112676,3.852112676056338
Umbria,8,16,20200630,0.4172494172494172,2.2167832167832167,0.4195804195804196,1.8601398601398602,0.20279720279720279,0.3986013986013986,0.6293706293706294,4.391608391608392
Umbria,8,17,20200630,0.45601851851851855,2.511574074074074,0.4652777777777778,2.1875,0.2152777777777778,0.4236111111111111,0.6875,4.923611111111111
Umbria,8,18,20200630,0.4988505747126437,2.8758620689655174,0.5241379310344828,2.731034482758621,0.22758620689655173,0.4482758620689655,0.7448275862068966,5.448275862068965
Umbria,8,19,20200630,0.547945205479452,3.3789954337899544,0.6027397260273972,3.6986301369863015,0.23972602739726026,0.4726027397260274,0.8013698630136986,5.965753424657534
Umbria,8,20,20200630,0.5963718820861678,3.866213151927438,0.6666666666666666,4.35374149659864,0.25170068027210885,0.4965986394557823,0.8707482993197279,6.7482993197278915
Umbria,8,21,20200630,0.6441441441441441,4.346846846846847,0.7297297297297297,5.0,0.2635135135135135,0.5202702702702703,0.9391891891891891,7.52027027027027
Umbria,8,22,20200630,0.6979865771812079,4.970917225950783,0.8053691275167785,5.932885906040268,0.2751677852348993,0.5436241610738255,1.0134228187919463,8.436241610738255
Umbria,8,23,20200630,0.7555555555555555,5.702222222222222,0.8933333333333333,7.2,0.2866666666666667,0.5666666666666667,1.0866666666666667,9.34
Umbria,8,24,20200630,0.8167770419426049,6.543046357615893,0.9867549668874173,8.642384105960264,0.2980132450331126,0.5894039735099338,1.1655629139072847,10.397350993377483
Umbria,8,25,20200630,0.8815789473684209,7.5131578947368425,1.0921052631578947,10.486842105263158,0.3092105263157895,0.6118421052631579,1.243421052631579,11.44078947368421
Umbria,8,26,20200630,0.9455337690631808,8.453159041394336,1.1830065359477124,11.88888888888889,0.3202614379084967,0.6339869281045751,1.3333333333333333,12.836601307189543
Umbria,8,27,20200630,1.0108225108225108,9.448051948051948,1.2792207792207793,13.474025974025974,0.33116883116883117,0.6558441558441559,1.422077922077922,14.214285714285714
Umbria,8,28,20200630,1.0752688172043012,10.43010752688172,1.3741935483870968,15.038709677419355,0.3419354838709677,0.6774193548387096,1.5096774193548388,15.574193548387097
Umbria,8,29,20200630,1.138888888888889,11.399572649572649,1.4679487179487178,16.583333333333332,0.3525641025641026,0.6987179487179487,1.5961538461538463,16.916666666666668
Umbria,8,30,20200630,1.2016985138004246,12.356687898089172,1.5605095541401275,18.10828025477707,0.3630573248407643,0.7197452229299363,1.6815286624203822,18.24203821656051
Umbria,9,5,20200630,0.07575757575757576,0.2171717171717172,0.09090909090909093,0.2575757575757576,0.05303030303030303,0.09848484848484848,0.08333333333333333,0.2954545454545455
Umbria,9,6,20200630,0.10275689223057644,0.3233082706766917,0.11278195488721805,0.3233082706766917,0.07518796992481203,0.16541353383458646,0.12030075187969926,0.481203007518797
Umbria,9,7,20200630,0.1318407960199005,0.44527363184079605,0.1417910447761194,0.44029850746268656,0.09701492537313433,0.23134328358208955,0.15671641791044774,0.6641791044776121
Umbria,9,8,20200630,0.16049382716049385,0.5753086419753086,0.16296296296296298,0.5037037037037037,0.11851851851851852,0.2962962962962963,0.2,0.925925925925926
Umbria,9,9,20200630,0.18872549019607845,0.7230392156862745,0.17647058823529413,0.5294117647058824,0.13970588235294118,0.3602941176470588,0.25,1.2794117647058822
Umbria,9,10,20200630,0.2214111922141119,0.8978102189781021,0.19708029197080293,0.5912408759124088,0.1678832116788321,0.4744525547445255,0.29927007299270075,1.6277372262773722
Umbria,9,11,20200630,0.2584541062801932,1.108695652173913,0.2318840579710145,0.7681159420289855,0.1956521739130435,0.5869565217391305,0.3478260869565217,1.9710144927536235
Umbria,9,12,20200630,0.2949640287769784,1.3165467625899279,0.26618705035971224,0.9424460431654677,0.22302158273381292,0.6978417266187049,0.3956834532374101,2.309352517985612
Umbria,9,13,20200630,0.3357142857142857,1.5833333333333333,0.3071428571428572,1.1928571428571428,0.25,0.8071428571428572,0.45,2.75
Umbria,9,14,20200630,0.3782505910165484,1.8865248226950355,0.3475177304964539,1.4397163120567376,0.2765957446808511,0.9148936170212766,0.5106382978723404,3.3049645390070923
Umbria,9,15,20200630,0.42018779342723,2.1854460093896715,0.3873239436619718,1.6830985915492958,0.3028169014084507,1.0211267605633803,0.5704225352112676,3.852112676056338
Umbria,9,16,20200630,0.4662004662004662,2.5454545454545454,0.4405594405594406,2.1188811188811187,0.32867132867132864,1.1258741258741258,0.6293706293706294,4.391608391608392
Umbria,9,17,20200630,0.5115740740740741,2.9004629629629632,0.4930555555555556,2.548611111111111,0.3541666666666667,1.2291666666666667,0.6875,4.923611111111111
Umbria,9,18,20200630,0.5609195402298851,3.3333333333333335,0.5586206896551724,3.220689655172414,0.3793103448275862,1.3310344827586207,0.7448275862068966,5.448275862068965
Umbria,9,19,20200630,0.6141552511415526,3.860730593607306,0.636986301369863,4.184931506849315,0.4041095890410959,1.4315068493150684,0.8013698630136986,5.965753424657534
Umbria,9,20,20200630,0.6666666666666666,4.3718820861678,0.7006802721088435,4.836734693877551,0.42857142857142855,1.530612244897959,0.8707482993197279,6.7482993197278915
Umbria,9,21,20200630,0.7184684684684685,4.876126126126127,0.7635135135135135,5.47972972972973,0.4527027027027027,1.6283783783783783,0.9391891891891891,7.52027027027027
Umbria,9,22,20200630,0.7762863534675614,5.523489932885906,0.8389261744966443,6.409395973154362,0.47651006711409394,1.7248322147651007,1.0134228187919463,8.436241610738255
Umbria,9,23,20200630,0.8377777777777778,6.277777777777778,0.9266666666666666,7.673333333333333,0.5,1.82,1.0866666666666667,9.34
Umbria,9,24,20200630,0.902869757174393,7.141280353200884,1.0198675496688743,9.112582781456954,0.5231788079470199,1.913907284768212,1.1655629139072847,10.397350993377483
Umbria,9,25,20200630,0.9714912280701755,8.133771929824562,1.125,10.953947368421053,0.5460526315789473,2.0065789473684212,1.243421052631579,11.44078947368421
Umbria,9,26,20200630,1.0392156862745097,9.0958605664488,1.2156862745098038,12.352941176470589,0.5686274509803921,2.0980392156862746,1.3333333333333333,12.836601307189543
Umbria,9,27,20200630,1.1103896103896105,10.132034632034632,1.3116883116883118,13.935064935064934,0.5974025974025974,2.2467532467532467,1.422077922077922,14.214285714285714
Umbria,9,28,20200630,1.1806451612903226,11.15483870967742,1.4064516129032258,15.496774193548386,0.6258064516129033,2.393548387096774,1.5096774193548388,15.574193548387097
Umbria,9,29,20200630,1.25,12.164529914529917,1.5,17.03846153846154,0.6538461538461539,2.5384615384615383,1.5961538461538463,16.916666666666668
Umbria,9,30,20200630,1.318471337579618,13.161358811040339,1.5923566878980893,18.56050955414013,0.6815286624203821,2.6815286624203822,1.6815286624203822,18.24203821656051
Umbria,10,5,20200630,0.08585858585858586,0.2828282828282828,0.12121212121212123,0.4545454545454545,0.05303030303030303,0.09848484848484848,0.08333333333333333,0.2954545454545455
Umbria,10,6,20200630,0.11528822055137845,0.406015037593985,0.15037593984962405,0.5714285714285714,0.07518796992481203,0.16541353383458646,0.12030075187969926,0.481203007518797
Umbria,10,7,20200630,0.14676616915422888,0.5497512437810945,0.1865671641791045,0.753731343283582,0.09701492537313433,0.23134328358208955,0.15671641791044774,0.6641791044776121
Umbria,10,8,20200630,0.1777777777777778,0.6962962962962963,0.2148148148148148,0.8666666666666667,0.11851851851851852,0.2962962962962963,0.2,0.925925925925926
Umbria,10,9,20200630,0.2107843137254902,0.872549019607843,0.2426470588235294,0.9779411764705882,0.13970588235294118,0.3602941176470588,0.25,1.2794117647058822
Umbria,10,10,20200630,0.24574209245742096,1.0681265206812651,0.2773722627737226,1.1532846715328466,0.1605839416058394,0.4233576642335766,0.29927007299270075,1.6277372262773722
Umbria,10,11,20200630,0.2826086956521739,1.28743961352657,0.3188405797101449,1.4057971014492754,0.18115942028985507,0.4855072463768116,0.3478260869565217,1.9710144927536235
Umbria,10,12,20200630,0.3189448441247002,1.5035971223021583,0.3597122302158273,1.6546762589928057,0.2014388489208633,0.5467625899280576,0.3956834532374101,2.309352517985612
Umbria,10,13,20200630,0.3595238095238095,1.7833333333333332,0.4071428571428571,1.9928571428571429,0.22142857142857145,0.6071428571428571,0.45,2.75
Umbria,10,14,20200630,0.4042553191489362,2.1158392434988182,0.4539007092198582,2.326241134751773,0.24822695035460995,0.7163120567375887,0.5106382978723404,3.3049645390070923
Umbria,10,15,20200630,0.4483568075117372,2.443661971830986,0.5,2.6549295774647885,0.2746478873239437,0.823943661971831,0.5704225352112676,3.852112676056338
Umbria,10,16,20200630,0.4965034965034965,2.8414918414918415,0.5594405594405595,3.202797202797203,0.3006993006993007,0.9300699300699301,0.6293706293706294,4.391608391608392
Umbria,10,17,20200630,0.5439814814814815,3.2337962962962963,0.6180555555555556,3.7430555555555554,0.3263888888888889,1.0347222222222223,0.6875,4.923611111111111
Umbria,10,18,20200630,0.5954022988505748,3.7126436781609193,0.6896551724137931,4.551724137931035,0.35172413793103446,1.1379310344827587,0.7448275862068966,5.448275862068965
Umbria,10,19,20200630,0.6506849315068494,4.294520547945205,0.773972602739726,5.678082191780822,0.3767123287671233,1.2397260273972603,0.8013698630136986,5.965753424657534
Umbria,10,20,20200630,0.7052154195011338,4.850340136054421,0.8435374149659864,6.462585034013605,0.4013605442176871,1.3401360544217686,0.8707482993197279,6.7482993197278915
Umbria,10,21,20200630,0.7590090090090089,5.398648648648648,0.9121621621621622,7.236486486486487,0.42567567567567566,1.4391891891891893,0.9391891891891891,7.52027027027027
Umbria,10,22,20200630,0.8210290827740492,6.15883668903803,1.0,8.503355704697986,0.44966442953020136,1.5369127516778522,1.0134228187919463,8.436241610738255
Umbria,10,23,20200630,0.8866666666666667,7.042222222222222,1.1,10.153333333333334,0.47333333333333333,1.6333333333333333,1.0866666666666667,9.34
Umbria,10,24,20200630,0.9558498896247242,8.041942604856512,1.205298013245033,12.0,0.4966887417218543,1.728476821192053,1.1655629139072847,10.397350993377483
Umbria,10,25,20200630,1.0285087719298245,9.18640350877193,1.3223684210526316,14.296052631578947,0.5197368421052632,1.8223684210526316,1.243421052631579,11.44078947368421
Umbria,10,26,20200630,1.1002178649237473,10.281045751633988,1.4248366013071896,16.091503267973856,0.5424836601307189,1.9150326797385622,1.3333333333333333,12.836601307189543
Umbria,10,27,20200630,1.170995670995671,11.36147186147186,1.525974025974026,17.863636363636363,0.564935064935065,2.0064935064935066,1.422077922077922,14.214285714285714
Umbria,10,28,20200630,1.2408602150537635,12.427956989247312,1.6258064516129032,19.612903225806452,0.5870967741935483,2.096774193548387,1.5096774193548388,15.574193548387097
Umbria,10,29,20200630,1.3098290598290598,13.480769230769232,1.7243589743589745,21.33974358974359,0.6089743589743589,2.1858974358974357,1.5961538461538463,16.916666666666668
Umbria,10,30,20200630,1.37791932059448,14.520169851380041,1.821656050955414,23.044585987261147,0.6305732484076433,2.2738853503184715,1.6815286624203822,18.24203821656051
Umbria,11,5,20200630,0.08838383838383837,0.29040404040404044,0.12878787878787878,0.4772727272727273,0.05303030303030303,0.09848484848484848,0.08333333333333333,0.2954545454545455
Umbria,11,6,20200630,0.11779448621553885,0.4135338345864661,0.15789473684210525,0.5939849624060151,0.07518796992481203,0.16541353383458646,0.12030075187969926,0.481203007518797
Umbria,11,7,20200630,0.14676616915422888,0.5348258706467662,0.1865671641791045,0.7089552238805971,0.09701492537313433,0.23134328358208955,0.15671641791044774,0.6641791044776121
Umbria,11,8,20200630,0.17530864197530865,0.6641975308641975,0.2074074074074074,0.7703703703703704,0.11851851851851852,0.2962962962962963,0.2,0.925925925925926
Umbria,11,9,20200630,0.20833333333333331,0.8406862745098039,0.22794117647058826,0.8308823529411765,0.14705882352941174,0.4117647058823529,0.25,1.2794117647058822
Umbria,11,10,20200630,0.24574209245742096,1.0535279805352795,0.2554744525547445,0.9416058394160584,0.18248175182481752,0.5912408759124088,0.29927007299270075,1.6277372262773722
Umbria,11,11,20200630,0.285024154589372,1.285024154589372,0.2898550724637681,1.115942028985507,0.21739130434782608,0.7681159420289855,0.3478260869565217,1.9710144927536235
Umbria,11,12,20200630,0.3237410071942446,1.5131894484412467,0.3237410071942446,1.287769784172662,0.2517985611510791,0.9424460431654677,0.3956834532374101,2.309352517985612
Umbria,11,13,20200630,0.3690476190476191,1.8309523809523809,0.37142857142857133,1.6285714285714286,0.2857142857142857,1.1142857142857143,0.45,2.75
Umbria,11,14,20200630,0.4184397163120567,2.210401891252955,0.4184397163120567,1.9645390070921984,0.3262411347517731,1.3617021276595744,0.5106382978723404,3.3049645390070923
Umbria,11,15,20200630,0.4671361502347418,2.5845070422535215,0.4647887323943662,2.295774647887324,0.36619718309859156,1.6056338028169015,0.5704225352112676,3.852112676056338
Umbria,11,16,20200630,0.5198135198135198,3.027972027972028,0.5244755244755245,2.8461538461538463,0.40559440559440557,1.8461538461538463,0.6293706293706294,4.391608391608392
Umbria,11,17,20200630,0.5717592592592592,3.4652777777777772,0.5833333333333334,3.388888888888889,0.4444444444444444,2.0833333333333335,0.6875,4.923611111111111
Umbria,11,18,20200630,0.6275862068965518,3.9885057471264367,0.6551724137931034,4.2,0.4827586206896552,2.317241379310345,0.7448275862068966,5.448275862068965
Umbria,11,19,20200630,0.6872146118721462,4.614155251141553,0.7397260273972602,5.328767123287672,0.5205479452054794,2.547945205479452,0.8013698630136986,5.965753424657534
Umbria,11,20,20200630,0.746031746031746,5.213151927437642,0.8095238095238095,6.115646258503402,0.5578231292517006,2.7755102040816326,0.8707482993197279,6.7482993197278915
Umbria,11,21,20200630,0.8040540540540541,5.8040540540540535,0.8783783783783784,6.891891891891892,0.5945945945945946,3.0,0.9391891891891891,7.52027027027027
Umbria,11,22,20200630,0.8702460850111858,6.606263982102909,0.9664429530201343,8.161073825503356,0.6308724832214765,3.221476510067114,1.0134228187919463,8.436241610738255
Umbria,11,23,20200630,0.9400000000000001,7.5311111111111115,1.0666666666666667,9.813333333333333,0.6666666666666666,3.44,1.0866666666666667,9.34
Umbria,11,24,20200630,1.0132450331125826,8.571743929359824,1.1721854304635762,11.66225165562914,0.7019867549668874,3.6556291390728477,1.1655629139072847,10.397350993377483
Umbria,11,25,20200630,1.0899122807017543,9.756578947368423,1.2894736842105263,13.960526315789474,0.7368421052631579,3.8684210526315788,1.243421052631579,11.44078947368421
Umbria,11,26,20200630,1.1655773420479303,10.891067538126363,1.392156862745098,15.758169934640524,0.7712418300653595,4.078431372549019,1.3333333333333333,12.836601307189543
Umbria,11,27,20200630,1.2402597402597404,12.010822510822509,1.4935064935064934,17.532467532467532,0.8051948051948052,4.285714285714286,1.422077922077922,14.214285714285714
Umbria,11,28,20200630,1.313978494623656,13.116129032258064,1.5935483870967742,19.283870967741937,0.8387096774193549,4.490322580645161,1.5096774193548388,15.574193548387097
Umbria,11,29,20200630,1.386752136752137,14.20726495726496,1.6923076923076923,21.012820512820515,0.8717948717948718,4.6923076923076925,1.5961538461538463,16.916666666666668
Umbria,11,30,20200630,1.4585987261146496,15.284501061571126,1.7898089171974523,22.719745222929937,0.9044585987261147,4.89171974522293,1.6815286624203822,18.24203821656051
Umbria,12,5,20200630,0.08838383838383837,0.29040404040404044,0.12878787878787878,0.4772727272727273,0.05303030303030303,0.09848484848484848,0.08333333333333333,0.2954545454545455
Umbria,12,6,20200630,0.11779448621553885,0.4135338345864661,0.15789473684210525,0.5939849624060151,0.07518796992481203,0.16541353383458646,0.12030075187969926,0.481203007518797
Umbria,12,7,20200630,0.14676616915422888,0.5348258706467662,0.1865671641791045,0.7089552238805971,0.09701492537313433,0.23134328358208955,0.15671641791044774,0.6641791044776121
Umbria,12,8,20200630,0.17530864197530865,0.6641975308641975,0.2074074074074074,0.7703703703703704,0.11851851851851852,0.2962962962962963,0.2,0.925925925925926
Umbria,12,9,20200630,0.20833333333333331,0.8406862745098039,0.22794117647058826,0.8308823529411765,0.14705882352941174,0.4117647058823529,0.25,1.2794117647058822
Umbria,12,10,20200630,0.24574209245742096,1.0535279805352795,0.2554744525547445,0.9416058394160584,0.18248175182481752,0.5912408759124088,0.29927007299270075,1.6277372262773722
Umbria,12,11,20200630,0.285024154589372,1.285024154589372,0.2898550724637681,1.115942028985507,0.21739130434782608,0.7681159420289855,0.3478260869565217,1.9710144927536235
Umbria,12,12,20200630,0.3237410071942446,1.5131894484412467,0.3237410071942446,1.287769784172662,0.2517985611510791,0.9424460431654677,0.3956834532374101,2.309352517985612
Umbria,12,13,20200630,0.37142857142857133,1.857142857142857,0.37142857142857133,1.6285714285714286,0.2928571428571429,1.1928571428571428,0.45,2.75
Umbria,12,14,20200630,0.4231678486997636,2.2671394799054374,0.4184397163120567,1.9645390070921984,0.3404255319148936,1.5319148936170213,0.5106382978723404,3.3049645390070923
Umbria,12,15,20200630,0.4741784037558685,2.671361502347418,0.4647887323943662,2.295774647887324,0.3873239436619718,1.8661971830985915,0.5704225352112676,3.852112676056338
Umbria,12,16,20200630,0.5291375291375292,3.1445221445221443,0.5244755244755245,2.8461538461538463,0.43356643356643354,2.195804195804196,0.6293706293706294,4.391608391608392
Umbria,12,17,20200630,0.5833333333333334,3.6111111111111107,0.5833333333333334,3.388888888888889,0.4791666666666667,2.5208333333333335,0.6875,4.923611111111111
Umbria,12,18,20200630,0.6413793103448276,4.163218390804598,0.6551724137931034,4.2,0.5241379310344828,2.8413793103448275,0.7448275862068966,5.448275862068965
Umbria,12,19,20200630,0.7031963470319634,4.817351598173516,0.7397260273972602,5.328767123287672,0.5684931506849316,3.1575342465753424,0.8013698630136986,5.965753424657534
Umbria,12,20,20200630,0.764172335600907,5.4444444444444455,0.8095238095238095,6.115646258503402,0.6122448979591837,3.4693877551020407,0.8707482993197279,6.7482993197278915
Umbria,12,21,20200630,0.8288288288288288,6.148648648648648,0.8851351351351351,7.047297297297297,0.6621621621621622,3.8783783783783785,0.9391891891891891,7.52027027027027
Umbria,12,22,20200630,0.8993288590604026,7.011185682326622,0.9731543624161074,8.315436241610739,0.7114093959731543,4.281879194630872,1.0134228187919463,8.436241610738255
Umbria,12,23,20200630,0.9733333333333333,7.995555555555555,1.0733333333333333,9.966666666666667,0.76,4.68,1.0866666666666667,9.34
Umbria,12,24,20200630,1.0507726269315674,9.094922737306844,1.1788079470198676,11.814569536423841,0.8079470198675497,5.072847682119205,1.1655629139072847,10.397350993377483
Umbria,12,25,20200630,1.131578947368421,10.337719298245615,1.2960526315789473,14.111842105263158,0.8552631578947368,5.4605263157894735,1.243421052631579,11.44078947368421
Umbria,12,26,20200630,1.2113289760348582,11.529411764705884,1.3986928104575163,15.908496732026144,0.9019607843137255,5.8431372549019605,1.3333333333333333,12.836601307189543
Umbria,12,27,20200630,1.2900432900432899,12.705627705627705,1.5,17.681818181818183,0.948051948051948,6.220779220779221,1.422077922077922,14.214285714285714
Umbria,12,28,20200630,1.3677419354838711,13.866666666666667,1.6,19.43225806451613,0.9935483870967742,6.593548387096774,1.5096774193548388,15.574193548387097
Umbria,12,29,20200630,1.4444444444444446,15.012820512820511,1.6987179487179487,21.16025641025641,1.0384615384615385,6.961538461538462,1.5961538461538463,16.916666666666668
Umbria,12,30,20200630,1.5201698513800423,16.144373673036096,1.7961783439490446,22.866242038216562,1.0828025477707006,7.32484076433121,1.6815286624203822,18.24203821656051
Umbria,13,5,20200630,0.07575757575757576,0.2525252525252525,0.09090909090909093,0.2575757575757576,0.05303030303030303,0.09848484848484848,0.08333333333333333,0.4015151515151515
Umbria,13,6,20200630,0.10526315789473684,0.3759398496240601,0.12030075187969926,0.3759398496240601,0.07518796992481203,0.16541353383458646,0.12030075187969926,0.5864661654135338
Umbria,13,7,20200630,0.13432835820895522,0.4975124378109452,0.14925373134328354,0.4925373134328358,0.09701492537313433,0.23134328358208955,0.15671641791044774,0.7686567164179104
Umbria,13,8,20200630,0.16296296296296295,0.6271604938271605,0.17037037037037034,0.5555555555555556,0.11851851851851852,0.2962962962962963,0.2,1.0296296296296297
Umbria,13,9,20200630,0.19607843137254904,0.8039215686274509,0.19117647058823528,0.6176470588235294,0.14705882352941174,0.4117647058823529,0.25,1.3823529411764706
Umbria,13,10,20200630,0.23357664233576644,1.0170316301703164,0.21897810218978106,0.7299270072992701,0.18248175182481752,0.5912408759124088,0.29927007299270075,1.72992700729927
Umbria,13,11,20200630,0.27294685990338163,1.248792270531401,0.2536231884057971,0.9057971014492754,0.21739130434782608,0.7681159420289855,0.3478260869565217,2.072463768115942
Umbria,13,12,20200630,0.3117505995203837,1.4772182254196642,0.28776978417266186,1.0791366906474822,0.2517985611510791,0.9424460431654677,0.3956834532374101,2.4100719424460437
Umbria,13,13,20200630,0.3595238095238095,1.8214285714285716,0.3357142857142857,1.4214285714285717,0.2928571428571429,1.1928571428571428,0.45,2.85
Umbria,13,14,20200630,0.4113475177304964,2.2316784869976356,0.3829787234042553,1.7588652482269505,0.3404255319148936,1.5319148936170213,0.5106382978723404,3.404255319148936
Umbria,13,15,20200630,0.4624413145539907,2.636150234741784,0.4295774647887324,2.091549295774648,0.3873239436619718,1.8661971830985915,0.5704225352112676,3.9507042253521125
Umbria,13,16,20200630,0.5174825174825175,3.1095571095571093,0.48951048951048953,2.6433566433566433,0.43356643356643354,2.195804195804196,0.6293706293706294,4.489510489510489
Umbria,13,17,20200630,0.5717592592592593,3.5763888888888893,0.5486111111111112,3.1875,0.4791666666666667,2.5208333333333335,0.6875,5.020833333333333
Umbria,13,18,20200630,0.6298850574712644,4.128735632183908,0.6206896551724138,4.0,0.5241379310344828,2.8413793103448275,0.7448275862068966,5.544827586206897
Umbria,13,19,20200630,0.6917808219178082,4.78310502283105,0.7054794520547946,5.13013698630137,0.5684931506849316,3.1575342465753424,0.8013698630136986,6.061643835616438
Umbria,13,20,20200630,0.7528344671201813,5.4104308390022675,0.7755102040816326,5.918367346938775,0.6122448979591837,3.4693877551020407,0.8707482993197279,6.843537414965986
Umbria,13,21,20200630,0.8175675675675675,6.114864864864866,0.8513513513513513,6.851351351351352,0.6621621621621622,3.8783783783783785,0.9391891891891891,7.614864864864865
Umbria,13,22,20200630,0.8881431767337808,6.977628635346757,0.9395973154362416,8.120805369127517,0.7114093959731543,4.281879194630872,1.0134228187919463,8.53020134228188
Umbria,13,23,20200630,0.9622222222222222,7.9622222222222225,1.04,9.773333333333333,0.76,4.68,1.0866666666666667,9.433333333333334
Umbria,13,24,20200630,1.0397350993377483,9.061810154525388,1.1456953642384107,11.62251655629139,0.8079470198675497,5.072847682119205,1.1655629139072847,10.490066225165563
Umbria,13,25,20200630,1.1206140350877192,10.304824561403509,1.263157894736842,13.921052631578947,0.8552631578947368,5.4605263157894735,1.243421052631579,11.532894736842104
Umbria,13,26,20200630,1.2004357298474944,11.496732026143789,1.3660130718954249,15.718954248366012,0.9019607843137255,5.8431372549019605,1.3333333333333333,12.928104575163399
Umbria,13,27,20200630,1.2792207792207793,12.673160173160175,1.4675324675324675,17.493506493506494,0.948051948051948,6.220779220779221,1.422077922077922,14.305194805194805
Umbria,13,28,20200630,1.3569892473118277,13.834408602150537,1.5677419354838709,19.24516129032258,0.9935483870967742,6.593548387096774,1.5096774193548388,15.664516129032258
Umbria,13,29,20200630,1.4337606837606838,14.980769230769232,1.6666666666666667,20.974358974358974,1.0384615384615385,6.961538461538462,1.5961538461538463,17.006410256410255
Umbria,13,30,20200630,1.5095541401273884,16.112526539278132,1.7643312101910829,22.681528662420384,1.0828025477707006,7.32484076433121,1.6815286624203822,18.331210191082803
Umbria,14,5,20200630,0.08585858585858586,0.3181818181818182,0.12121212121212123,0.4545454545454545,0.05303030303030303,0.09848484848484848,0.08333333333333333,0.4015151515151515
Umbria,14,6,20200630,0.11528822055137845,0.44110275689223055,0.15037593984962405,0.5714285714285714,0.07518796992481203,0.16541353383458646,0.12030075187969926,0.5864661654135338
Umbria,14,7,20200630,0.14427860696517414,0.5621890547263682,0.1791044776119403,0.6865671641791045,0.09701492537313433,0.23134328358208955,0.15671641791044774,0.7686567164179104
Umbria,14,8,20200630,0.17283950617283952,0.6913580246913579,0.2,0.7481481481481481,0.11851851851851852,0.2962962962962963,0.2,1.0296296296296297
